order_item_id,order_id,product_id,quantity,price_at_purchase
3607,2113,992,3,337.20
3608,7812,473,3,654.84
3609,10036,41,3,443.28
3610,13861,1922,3,792.29
3611,11242,1966,3,749.81
3612,8722,1632,3,599.08
3613,7850,53,3,98.61
3614,6472,1048,3,873.43
3615,9505,2,3,529.45
3616,8316,1646,3,797.65
3617,3688,1126,3,710.10
3618,9204,1973,3,867.57
3619,1367,788,3,592.48
3620,4414,874,3,386.95
3621,14006,1676,3,953.26
3622,11141,977,3,396.17
3623,9073,1462,3,510.73
3624,14179,671,3,863.22
3625,5731,79,3,149.71
3626,10015,1172,3,395.41
3627,2867,1315,3,830.13
3628,12847,480,3,648.79
3629,13105,1231,3,491.19
3630,3724,1868,3,165.97
3631,7057,803,3,187.70
3632,3752,1041,3,115.64
3633,1441,1234,3,867.69
3634,12018,1888,3,841.93
3635,5419,1853,3,373.05
3636,13066,1308,3,368.77
3637,319,683,3,694.89
3638,14501,1605,3,98.85
3639,426,1005,3,250.35
3640,12186,1364,3,982.11
3641,10686,96,3,716.83
3642,14882,639,3,791.56
3643,14505,1178,3,986.12
3644,5825,1779,3,785.08
3645,12632,40,3,295.53
3646,10898,1411,3,596.04
3647,12123,1824,3,390.61
3648,10683,1927,3,490.44
3649,12024,845,3,23.56
3650,4396,1170,3,771.02
3651,1099,1557,3,266.65
3652,10256,390,3,983.44
3653,577,125,3,262.15
3654,6691,293,3,33.63
3655,2822,908,3,315.15
3656,6016,1091,3,418.95
3657,13578,1390,3,622.59
3658,1621,984,3,508.25
3659,2025,372,3,922.88
3660,8544,1698,3,352.35
3661,13835,1682,3,662.25
3662,13753,890,3,92.36
3663,5068,839,3,672.13
3664,11880,697,3,886.18
3665,7552,703,3,376.00
3666,776,1155,3,351.73
3667,11489,1063,3,266.95
3668,14368,1326,3,234.07
3669,1785,206,3,69.39
3670,2273,1828,3,943.37
3671,12392,1880,3,679.49
3672,1263,1413,3,98.71
3673,2058,1964,3,287.11
3674,4089,1997,3,209.34
3675,9221,1742,3,867.56
3676,2249,1399,3,887.88
3677,5087,117,3,997.66
3678,4265,80,3,308.04
3679,14061,451,3,499.27
3680,10137,1445,3,111.71
3681,8057,1882,3,258.93
3682,12800,427,3,556.88
3683,7930,195,3,198.82
3684,210,98,3,80.02
3685,4932,682,3,976.67
3686,11660,1116,3,658.86
3687,11134,1019,3,655.09
3688,14885,208,3,630.78
3689,4163,1699,3,893.12
3690,13818,717,3,512.46
3691,12724,1588,3,253.04
3692,5472,1530,3,814.50
3693,13265,79,3,282.01
3694,11416,171,3,752.66
3695,10275,413,3,462.42
3696,7272,1228,3,591.29
3697,817,191,3,421.32
3698,2549,359,3,639.29
3699,1558,1357,3,28.87
3700,4664,803,3,474.47
3701,2223,1796,3,914.12
3702,1781,1896,3,123.79
3703,7801,162,3,479.27
3704,1596,1097,3,866.28
3705,9362,1007,3,362.85
3706,10277,1028,3,344.32
3707,6626,1811,3,434.11
3708,11812,73,3,343.16
3709,14890,1845,3,860.79
3710,5833,1453,3,236.84
3711,1298,1022,3,600.85
3712,5060,140,3,32.92
3713,2951,1122,3,992.64
3714,1858,1890,3,849.14
3715,13360,333,3,965.01
3716,13483,940,3,343.53
3717,7371,263,3,435.88
3718,14896,154,3,652.10
3719,14084,1185,3,313.26
3720,4037,1864,3,724.03
3721,959,1715,3,660.51
3722,812,1966,3,633.94
3723,10344,74,3,509.04
3724,6551,1393,3,715.07
3725,2024,745,3,366.21
3726,7259,10,3,239.48
3727,12386,759,3,573.79
3728,2289,1638,3,462.66
3729,10520,663,3,440.82
3730,9763,105,3,724.32
3731,5963,284,3,457.02
3732,6532,1597,3,249.41
3733,11798,477,3,100.54
3734,14806,561,3,606.67
3735,4248,562,3,396.58
3736,10283,991,3,251.48
3737,8778,69,3,432.40
3738,5799,762,3,263.57
3739,7924,515,3,455.21
3740,8569,1700,3,304.90
3741,257,1652,3,354.18
3742,2804,1661,3,802.13
3743,8644,285,3,967.51
3744,9757,1947,3,879.58
3745,5216,475,3,669.12
3746,1641,796,3,535.25
3747,9906,1100,3,350.04
3748,5460,133,3,495.60
3749,3864,1424,3,576.48
3750,2553,871,3,39.81
3751,13541,1481,3,323.58
3752,2842,107,3,898.88
3753,11021,40,3,461.75
3754,14359,1375,3,449.98
3755,10403,1718,3,640.81
3756,13706,1926,3,455.70
3757,1734,1277,3,326.22
3758,1672,408,3,626.51
3759,3773,574,3,914.29
3760,913,1104,3,415.04
3761,10913,1670,3,834.04
3762,14452,348,3,762.92
3763,5130,109,3,829.25
3764,13324,719,3,577.39
3765,10894,442,3,527.63
3766,8613,285,3,851.41
3767,4744,1785,3,509.03
3768,3760,576,3,106.47
3769,5586,844,3,516.55
3770,3364,1114,3,461.58
3771,11605,1084,3,28.02
3772,1132,144,3,486.60
3773,2658,993,3,137.85
3774,1875,895,3,911.01
3775,3633,125,3,724.08
3776,12948,1270,3,580.49
3777,3927,1286,3,758.12
3778,652,281,3,266.27
3779,11320,1354,3,177.16
3780,14334,1187,3,407.16
3781,3626,1166,3,684.50
3782,1003,628,3,33.21
3783,7919,1141,3,904.00
3784,11550,498,3,438.93
3785,8931,1692,3,348.29
3786,6337,1170,3,339.82
3787,2395,1111,3,502.81
3788,7690,820,3,433.40
3789,12924,575,3,599.62
3790,5426,1248,3,540.03
3791,6671,508,3,374.73
3792,4753,762,3,813.13
3793,5462,1153,3,767.78
3794,11060,1398,3,493.83
3795,2105,1251,3,203.97
3796,13748,1033,3,175.25
3797,13441,12,3,524.96
3798,2149,1984,3,808.95
3799,6886,1656,3,936.27
3800,8091,1173,3,708.08
3801,790,1322,3,706.65
3802,538,1374,3,874.83
3803,330,880,3,597.30
3804,13261,785,3,624.03
3805,9299,1047,3,41.33
3806,8055,715,3,165.84
3807,379,1153,3,289.79
3808,13871,1225,3,323.05
3809,12202,1052,3,723.08
3810,11905,448,3,810.51
3811,12034,398,3,350.96
3812,5435,1850,3,82.18
3813,6222,1787,3,334.74
3814,8090,1072,3,97.45
3815,14178,343,3,988.11
3816,12741,1754,3,464.97
3817,9626,1981,3,681.57
3818,9274,1857,3,100.83
3819,1081,1067,3,603.60
3820,5276,276,3,196.15
3821,14488,798,3,738.67
3822,1604,1204,3,835.06
3823,10376,1600,3,365.22
3824,1835,661,3,558.45
3825,14529,723,3,78.96
3826,4503,435,3,839.52
3827,11604,597,3,564.36
3828,1570,1530,3,20.39
3829,5692,1693,3,118.04
3830,8261,1457,3,337.21
3831,10251,1885,3,925.90
3832,9609,425,3,235.09
3833,9718,358,3,738.09
3834,4620,1244,3,827.23
3835,7559,362,3,589.30
3836,14277,63,3,613.34
3837,345,63,3,493.81
3838,2621,76,3,932.50
3839,1913,1707,3,297.13
3840,13506,62,3,700.14
3841,4192,888,3,605.57
3842,823,1289,3,394.94
3843,5187,972,3,232.48
3844,3857,262,3,648.85
3845,6398,343,3,551.05
3846,869,1315,3,963.97
3847,450,1090,3,178.65
3848,13332,1412,3,658.32
3849,1659,68,3,242.41
3850,12531,1137,3,234.74
3851,1575,1740,3,463.24
3852,4818,769,3,641.86
3853,14647,475,3,854.11
3854,3493,85,3,170.45
3855,813,526,3,379.57
3856,5411,555,3,948.68
3857,7891,1931,3,65.38
3858,14268,624,3,732.01
3859,13813,1966,3,86.43
3860,3061,618,3,667.38
3861,1808,332,3,393.48
3862,4444,1404,3,894.40
3863,11662,1235,3,408.17
3864,14784,1997,3,822.47
3865,11775,946,3,262.18
3866,7785,955,3,583.09
3867,8626,1933,3,749.82
3868,11164,1814,3,768.89
3869,10471,1201,3,618.01
3870,13174,603,3,912.56
3871,425,705,3,114.04
3872,12541,918,3,165.98
3873,8218,430,3,979.85
3874,7475,1296,3,339.05
3875,1681,1941,3,937.31
3876,9971,1010,3,715.15
3877,2543,1019,3,949.95
3878,10290,366,3,320.24
3879,13062,1882,3,761.16
3880,13040,1691,3,729.59
3881,1874,580,3,371.54
3882,5964,651,3,34.36
3883,13775,901,3,600.94
3884,3111,1531,3,828.56
3885,2199,1713,3,822.55
3886,2794,1377,3,642.86
3887,13694,770,3,62.15
3888,463,195,3,247.28
3889,1362,1718,3,720.78
3890,9499,1190,3,913.18
3891,4076,1387,3,184.60
3892,338,560,3,189.23
3893,5948,1116,3,499.15
3894,13712,88,3,24.18
3895,5271,1728,3,255.16
3896,8290,1287,3,23.68
3897,4287,313,3,684.14
3898,11754,375,3,248.42
3899,13892,229,3,376.21
3900,3630,951,3,611.46
3901,1588,251,3,204.60
3902,10905,368,3,799.26
3903,6507,96,3,553.06
3904,10648,1982,3,990.61
3905,2837,371,3,502.95
3906,9917,1272,3,229.30
3907,3645,1556,3,953.07
3908,331,859,3,54.90
3909,10652,738,3,602.84
3910,26,645,3,128.37
3911,3913,803,3,992.93
3912,1506,1200,3,170.23
3913,7200,302,3,635.21
3914,13663,625,3,454.12
3915,12240,1854,3,898.56
3916,13329,1845,3,180.06
3917,2849,1636,3,612.73
3918,13227,396,3,187.22
3919,771,1999,3,883.85
3920,14649,1980,3,366.07
3921,7236,376,3,988.17
3922,4028,922,3,267.28
3923,6726,605,3,293.41
3924,12185,1397,3,663.57
3925,8874,1996,3,709.26
3926,6470,1867,3,31.24
3927,12485,1590,3,718.44
3928,13817,1199,3,103.25
3929,2478,1989,3,656.17
3930,14340,1059,3,544.32
3931,6555,927,3,645.68
3932,3314,1708,3,514.46
3933,9166,347,3,760.99
3934,10514,263,3,519.36
3935,4422,1032,3,300.30
3936,9239,1498,3,692.96
3937,6088,421,3,771.07
3938,5091,503,3,716.44
3939,14240,554,3,611.44
3940,14038,275,3,113.24
3941,8719,1034,3,669.39
3942,10423,1410,3,88.66
3943,13951,962,3,59.53
3944,10798,84,3,398.54
3945,11570,401,3,697.37
3946,11136,1697,3,290.34
3947,4066,658,3,470.93
3948,3193,652,3,761.08
3949,5310,1551,3,596.18
3950,10858,219,3,710.93
3951,6265,1181,3,351.29
3952,10700,1759,3,731.55
3953,11758,190,3,394.68
3954,6342,1987,3,66.45
3955,5470,354,3,995.81
3956,14504,930,3,180.90
3957,5300,1739,3,526.18
3958,4516,641,3,737.37
3959,97,1902,3,813.69
3960,295,142,3,468.78
3961,12880,486,3,520.99
3962,7600,1528,3,233.29
3963,14758,1064,3,65.74
3964,14169,458,3,191.44
3965,12233,1248,3,911.38
3966,8364,1901,3,402.45
3967,9793,1060,3,801.11
3968,3583,1240,3,445.79
3969,3951,1150,3,599.41
3970,5764,330,3,747.70
3971,2346,557,3,655.69
3972,4812,108,3,269.99
3973,14326,634,3,443.89
3974,11870,776,3,135.11
3975,6379,1150,3,122.89
3976,10670,1032,3,692.16
3977,8486,236,3,797.13
3978,10443,1230,3,658.36
3979,2963,1228,3,824.60
3980,9039,901,3,219.04
3981,1297,578,3,460.25
3982,11567,289,3,537.94
3983,7188,590,3,881.78
3984,4127,1006,3,882.73
3985,5446,1171,3,843.47
3986,10690,1937,3,929.62
3987,14374,1921,3,949.85
3988,8600,1724,3,22.93
3989,7126,1665,3,972.87
3990,2733,1455,3,98.45
3991,12230,840,3,352.02
3992,3375,627,3,498.49
3993,14361,1451,3,449.37
3994,7150,1976,3,683.27
3995,1549,1718,3,507.27
3996,12055,986,3,596.34
3997,14506,1455,3,48.83
3998,4382,1913,3,750.16
3999,8530,1825,3,346.06
4000,1514,1602,3,392.49
4001,1195,1780,3,569.33
4002,10331,228,3,927.34
4003,14479,496,3,78.47
4004,11171,775,3,405.49
4005,7220,1004,3,824.09
4006,5307,1346,3,266.55
4007,8076,1525,3,544.75
4008,9502,1874,3,807.96
4009,1707,247,3,707.67
4010,9636,1308,3,306.45
4011,6827,494,3,85.17
4012,772,837,3,911.20
4013,12901,893,3,612.50
4014,9818,683,3,154.43
4015,2939,478,3,352.44
4016,12705,159,3,108.57
4017,4543,1673,3,177.61
4018,2115,1056,3,932.15
4019,8249,1668,3,160.70
4020,1162,1204,3,627.87
4021,13989,130,3,767.36
4022,13796,908,3,112.69
4023,6553,1308,3,56.01
4024,10140,103,3,971.75
4025,5013,1858,3,474.26
4026,13363,1319,3,170.93
4027,5579,1367,3,450.01
4028,9895,1367,3,147.66
4029,11220,1488,3,753.93
4030,3508,377,3,316.76
4031,10099,332,3,508.74
4032,6104,231,3,671.31
4033,10103,1594,3,846.26
4034,6925,523,3,39.40
4035,5504,1635,3,757.15
4036,11831,985,3,390.21
4037,11799,695,3,419.91
4038,9532,1884,3,731.48
4039,9618,834,3,109.81
4040,5600,1826,3,459.47
4041,8907,1438,3,557.68
4042,6873,843,3,565.29
4043,11681,356,3,421.93
4044,11331,17,3,726.67
4045,6982,546,3,898.07
4046,13621,723,3,591.11
4047,10768,811,3,590.78
4048,9487,1003,3,547.18
4049,14388,669,3,391.17
4050,3891,1626,3,910.37
4051,12771,1198,3,179.31
4052,10024,219,3,844.35
4053,7181,585,3,527.92
4054,14548,423,3,696.10
4055,120,130,3,927.10
4056,5232,422,3,186.47
4057,13456,211,3,640.88
4058,1094,756,3,451.33
4059,5110,1020,3,435.00
4060,14335,293,3,181.97
4061,2774,1252,3,544.61
4062,5862,9,3,49.61
4063,12207,743,3,548.20
4064,6539,1226,3,381.39
4065,1510,822,3,488.07
4066,8594,1230,3,133.70
4067,8624,1333,3,842.35
4068,5850,625,3,677.03
4069,8796,1284,3,140.88
4070,9431,863,3,220.91
4071,9855,403,3,70.59
4072,5871,1662,3,492.89
4073,7497,1989,3,797.67
4074,9347,1535,3,403.02
4075,9466,1113,3,332.30
4076,6154,657,3,897.81
4077,13391,1782,3,446.54
4078,7034,1432,3,663.96
4079,13926,1527,3,624.36
4080,3706,262,3,186.23
4081,11943,323,3,647.04
4082,14954,710,3,993.46
4083,14762,1915,3,135.00
4084,13446,350,3,782.20
4085,4622,1998,3,820.21
4086,14344,1885,3,21.58
4087,2365,1671,3,780.09
4088,7245,810,3,666.70
4089,380,1987,3,200.57
4090,1892,1714,3,696.79
4091,4652,1341,3,578.54
4092,14984,535,3,156.71
4093,14009,1831,3,305.55
4094,14263,1656,3,469.21
4095,2332,147,3,979.92
4096,5936,1644,3,277.84
4097,1822,891,3,166.62
4098,11897,1014,3,516.26
4099,9420,196,3,732.06
4100,14433,1967,3,887.81
4101,1832,1923,3,246.70
4102,10426,1863,3,938.69
4103,3669,22,3,783.33
4104,8606,1685,3,637.55
4105,2347,1018,3,678.23
4106,4298,656,3,841.67
4107,10246,822,3,126.26
4108,12085,1607,3,779.16
4109,2479,1910,3,389.72
4110,3292,446,3,956.25
4111,10143,1871,3,465.69
4112,10912,954,3,463.27
4113,4284,669,3,802.29
4114,1383,860,3,41.81
4115,997,1114,3,27.07
4116,2731,349,3,837.32
4117,9476,1649,3,116.96
4118,13461,1492,3,164.58
4119,811,697,3,775.59
4120,2840,26,3,180.56
4121,4142,1462,3,595.72
4122,13505,1097,3,138.26
4123,6096,550,3,292.84
4124,10947,716,3,927.53
4125,14092,1713,3,839.71
4126,6600,790,3,625.06
4127,11332,403,3,154.22
4128,8288,1267,3,109.58
4129,10414,1834,3,118.88
4130,5696,1747,3,523.35
4131,6273,1822,3,168.58
4132,5251,1429,3,222.09
4133,147,63,3,289.72
4134,9900,1305,3,300.55
4135,7395,1726,3,820.02
4136,3225,540,3,193.12
4137,14654,1172,3,984.86
4138,8017,1451,3,449.97
4139,3812,199,3,300.20
4140,1728,455,3,502.84
4141,7820,855,3,714.64
4142,4920,823,3,235.74
4143,7569,1971,3,280.93
4144,4139,1111,3,211.18
4145,5212,606,3,942.26
4146,14184,754,3,705.46
4147,947,1140,3,517.72
4148,3814,1328,3,149.65
4149,11534,845,3,392.11
4150,13032,569,3,650.97
4151,14607,1864,3,598.49
4152,13296,1560,3,296.78
4153,287,1921,3,57.12
4154,12822,869,3,512.90
4155,13679,1656,3,271.31
4156,1027,846,3,190.45
4157,14830,1238,3,343.52
4158,1951,784,3,543.12
4159,3672,1184,3,894.23
4160,12001,1272,3,260.43
4161,10890,1681,3,423.13
4162,12580,198,3,498.24
4163,366,1162,3,960.62
4164,14533,602,3,217.04
4165,4950,214,3,86.95
4166,8868,53,3,82.03
4167,689,139,3,982.41
4168,180,309,3,287.51
4169,4572,1613,3,342.64
4170,1710,1873,3,285.71
4171,3322,632,3,24.61
4172,12849,1026,3,941.85
4173,8390,1935,3,454.82
4174,1509,216,3,203.72
4175,10959,578,3,721.86
4176,6051,1785,3,949.24
4177,10922,348,3,697.46
4178,7457,28,3,567.57
4179,232,1733,3,36.77
4180,11076,613,3,599.47
4181,13293,42,3,541.18
4182,5804,1856,3,740.74
4183,2049,1929,3,148.98
4184,12923,1528,3,480.49
4185,8604,247,3,101.83
4186,11637,698,3,678.67
4187,12565,1393,3,845.33
4188,10000,869,3,581.42
4189,603,1725,3,925.86
4190,6117,1976,3,452.94
4191,8781,1743,3,948.49
4192,11443,1796,3,340.49
4193,3449,1311,3,386.21
4194,4703,919,3,633.56
4195,9673,139,3,583.56
4196,6188,194,3,649.74
4197,4977,575,3,548.72
4198,12519,1897,3,370.38
4199,12867,1135,3,679.56
4200,8680,7,3,301.06
4201,1898,1865,3,809.74
4202,13945,309,3,318.29
4203,10363,612,3,53.14
4204,10637,326,3,325.43
4205,3826,1372,3,790.14
4206,1803,376,3,812.66
4207,4648,1899,3,121.47
4208,7987,764,3,939.48
4209,9207,1586,3,551.84
4210,540,12,3,430.83
4211,11890,1807,3,150.88
4212,323,558,3,871.71
4213,11518,1615,3,944.26
4214,12071,1694,3,155.07
4215,13458,32,3,67.83
4216,12539,1289,3,792.25
4217,8682,1717,3,183.10
4218,1498,20,3,586.14
4219,12536,1047,3,369.26
4220,13280,1450,3,327.87
4221,3091,979,3,917.51
4222,13626,823,3,80.10
4223,292,926,3,365.19
4224,10041,713,3,339.04
4225,5872,717,3,967.94
4226,11684,789,3,941.49
4227,6731,946,3,484.38
4228,8197,267,3,827.58
4229,14212,632,3,82.35
4230,14193,1696,3,976.71
4231,5877,1522,3,84.21
4232,6137,271,3,837.07
4233,12334,282,3,472.55
4234,6889,404,3,668.17
4235,12532,1816,3,332.87
4236,13949,1342,3,317.03
4237,494,724,3,229.16
4238,8980,755,3,371.93
4239,74,579,3,698.86
4240,8870,1547,3,261.53
4241,3617,38,3,29.71
4242,9208,1095,3,624.28
4243,12906,1088,3,877.66
4244,11989,256,3,761.20
4245,12856,604,3,793.39
4246,5885,1652,3,206.85
4247,11115,707,3,860.38
4248,4158,548,3,440.25
4249,2635,1345,3,59.18
4250,2541,372,3,572.34
4251,7327,96,3,930.89
4252,3424,1276,3,767.22
4253,5485,605,3,450.17
4254,7402,1408,3,587.63
4255,3117,746,3,647.67
4256,4338,1479,3,449.01
4257,10289,1860,3,159.16
4258,6857,1849,3,526.00
4259,2215,382,3,962.92
4260,6480,1117,3,736.85
4261,6195,51,3,81.04
4262,11679,308,3,89.76
4263,2144,1970,3,804.37
4264,7035,1448,3,207.75
4265,11810,292,3,686.38
4266,6846,1548,3,953.91
4267,4046,1999,3,691.43
4268,14865,835,3,777.32
4269,6487,1979,3,289.08
4270,9632,782,3,85.63
4271,13381,6,3,444.20
4272,12746,656,3,691.82
4273,11292,462,3,645.75
4274,343,1522,3,258.42
4275,1838,66,3,912.34
4276,7672,491,3,663.20
4277,10938,413,3,630.79
4278,4585,1474,3,374.66
4279,10576,942,3,836.62
4280,6772,1325,3,619.90
4281,12893,1308,3,972.18
4282,2922,1359,3,309.95
4283,4418,1689,3,467.93
4284,13751,814,3,201.38
4285,1137,243,3,274.24
4286,10118,312,3,656.23
4287,7262,1192,3,180.48
4288,3930,19,3,394.88
4289,12694,1113,3,541.55
4290,7848,33,3,143.61
4291,835,503,3,154.59
4292,10914,1745,3,282.07
4293,1011,670,3,144.83
4294,2093,390,3,170.70
4295,12019,1039,3,168.15
4296,14115,1558,3,592.62
4297,773,1360,3,598.89
4298,13305,828,3,708.00
4299,10153,1533,3,721.38
4300,12383,1821,3,396.36
4301,9421,1799,3,727.36
4302,1208,646,3,260.04
4303,6808,1736,3,203.05
4304,10743,1556,3,581.33
4305,7422,1259,3,263.63
4306,8425,165,3,465.26
4307,6576,875,3,200.97
4308,13718,40,3,748.37
4309,13266,806,3,435.97
4310,14948,1051,3,344.19
4311,2275,311,3,785.25
4312,6014,1748,3,821.37
4313,9400,407,3,89.24
4314,8998,610,3,551.62
4315,6513,1996,3,293.79
4316,13765,348,3,643.16
4317,7640,1367,3,288.65
4318,6773,180,3,578.68
4319,2237,1868,3,185.91
4320,13609,434,3,483.83
4321,13734,1945,3,42.60
4322,14399,793,3,96.31
4323,1767,1573,3,235.69
4324,11468,911,3,112.07
4325,5534,621,3,465.55
4326,5970,134,3,30.93
4327,8629,1142,3,507.93
4328,13016,8,3,41.03
4329,6764,1034,3,523.89
4330,5867,1777,3,137.47
4331,4783,1729,3,128.43
4332,8003,1451,3,289.30
4333,12559,718,3,132.15
4334,10465,179,3,281.20
4335,11692,1463,3,881.20
4336,1735,1984,3,319.13
4337,8595,1820,3,869.31
4338,12100,1264,3,346.83
4339,3261,958,3,112.14
4340,4082,982,3,427.89
4341,3837,382,3,229.03
4342,9106,37,3,713.30
4343,3471,670,3,553.80
4344,11353,80,3,861.96
4345,7234,432,3,194.00
4346,2905,292,3,424.71
4347,8075,1109,3,553.68
4348,11319,707,3,383.89
4349,830,1602,3,568.15
4350,8176,1224,3,475.58
4351,5751,1071,3,538.90
4352,3675,949,3,741.02
4353,12042,880,3,740.01
4354,8077,1400,3,911.91
4355,14516,1966,3,178.63
4356,6005,517,3,757.81
4357,1723,1337,3,348.96
4358,4445,1654,3,182.16
4359,10541,1564,3,104.79
4360,9812,877,3,265.00
4361,13960,1660,3,589.35
4362,92,1812,3,965.03
4363,11270,1091,3,852.16
4364,8701,231,3,123.01
4365,12129,813,3,711.59
4366,757,1034,3,865.67
4367,8756,1836,3,34.43
4368,1730,1230,3,576.09
4369,4044,1166,3,283.25
4370,6047,1531,3,90.90
4371,7397,1097,3,361.42
4372,14118,765,3,800.18
4373,5412,758,3,478.82
4374,12300,475,3,597.21
4375,14518,1454,3,735.48
4376,13896,365,3,467.65
4377,9254,393,3,247.14
4378,13357,676,3,962.40
4379,9527,1858,3,162.82
4380,6413,901,3,928.94
4381,9686,194,3,706.12
4382,7652,66,3,110.43
4383,5349,18,3,150.93
4384,12416,1166,3,270.11
4385,11074,620,3,926.76
4386,10728,1568,3,824.83
4387,3709,592,3,704.40
4388,7042,1200,3,930.48
4389,4854,1908,3,136.88
4390,548,543,3,265.72
4391,14449,1597,3,826.82
4392,9662,1749,3,134.67
4393,5853,659,3,613.86
4394,3957,312,3,185.59
4395,14367,1677,3,837.01
4396,12232,324,3,419.46
4397,3987,1910,3,24.74
4398,3678,65,3,470.63
4399,14162,134,3,997.17
4400,2298,302,3,796.68
4401,4955,351,3,790.80
4402,12068,654,3,952.33
4403,5806,739,3,105.00
4404,9002,834,3,650.71
4405,62,355,3,466.61
4406,7342,1802,3,598.97
4407,12706,1681,3,754.12
4408,11825,1465,3,709.80
4409,2194,1006,3,412.35
4410,11062,1842,3,522.41
4411,6030,1718,3,550.32
4412,4329,885,3,678.85
4413,6493,1993,3,261.24
4414,4850,1660,3,560.29
4415,9931,1438,3,971.16
4416,10902,1220,3,699.87
4417,7390,833,3,509.73
4418,233,1226,3,60.73
4419,2846,394,3,885.80
4420,10048,1018,3,883.50
4421,12934,1109,3,898.62
4422,9135,1837,3,812.03
4423,1024,1527,3,317.18
4424,10312,776,3,376.25
4425,14648,549,3,42.69
4426,8718,1427,3,305.31
4427,5822,671,3,383.08
4428,9423,1142,3,773.61
4429,6973,121,3,219.56
4430,5672,1793,3,896.04
4431,14037,828,3,35.88
4432,3105,994,3,178.85
4433,3763,1481,3,652.53
4434,7837,1532,3,487.10
4435,6483,1675,3,56.72
4436,4693,583,3,274.91
4437,9621,757,3,576.38
4438,3938,1934,3,548.63
4439,5981,618,4,515.45
4440,5055,235,4,385.02
4441,14751,850,4,390.20
4442,6072,648,4,946.46
4443,13401,569,4,556.36
4444,6845,1471,4,531.47
4445,5807,1010,4,126.55
4446,11739,1922,4,68.97
4447,6734,94,4,785.69
4448,5800,1053,4,261.24
4449,4751,910,4,944.73
4450,9857,907,4,710.53
4451,4727,480,4,950.93
4452,11124,528,4,53.64
4453,3808,372,4,565.69
4454,1331,589,4,647.17
4455,12601,943,4,270.90
4456,2496,1841,4,581.62
4457,2564,1083,4,902.12
4458,5533,615,4,282.22
4459,5881,443,4,672.51
4460,4523,770,4,588.75
4461,897,1111,4,141.62
4462,14829,557,4,692.31
4463,7140,792,4,233.04
4464,14522,1844,4,52.08
4465,3262,735,4,626.48
4466,8419,551,4,823.92
4467,5761,1928,4,481.08
4468,4980,410,4,172.30
4469,5108,1430,4,916.30
4470,4504,73,4,991.18
4471,6789,1255,4,21.99
4472,10276,1767,4,507.28
4473,762,1436,4,95.50
4474,10962,1448,4,973.90
4475,5028,825,4,564.04
4476,281,774,4,806.76
4477,10450,1252,4,934.40
4478,3414,768,4,330.42
4479,14566,1868,4,614.30
4480,13175,400,4,167.84
4481,5361,976,4,848.82
4482,11103,627,4,446.07
4483,6795,1864,4,630.90
4484,3465,1143,4,794.84
4485,227,1197,4,289.38
4486,14205,334,4,412.95
4487,10591,1125,4,494.72
4488,13323,1768,4,163.38
4489,4472,132,4,146.16
4490,13376,926,4,688.41
4491,14010,1919,4,418.22
4492,9220,364,4,109.86
4493,4167,1192,4,702.17
4494,9335,1886,4,762.78
4495,4254,1056,4,749.84
4496,14333,1899,4,231.43
4497,6010,1014,4,946.57
4498,11805,793,4,139.21
4499,2360,448,4,956.11
4500,14467,1221,4,448.15
4501,11288,888,4,957.94
4502,3739,702,4,130.96
4503,8951,1031,4,996.66
4504,11874,871,4,480.22
4505,5628,1030,4,799.61
4506,12418,708,4,607.20
4507,2640,637,4,843.52
4508,2637,1525,4,147.06
4509,13431,131,4,854.61
4510,11246,865,4,847.62
4511,13611,687,4,415.26
4512,2507,1820,4,210.30
4513,7173,180,4,985.77
4514,7274,397,4,648.83
4515,1313,1131,4,51.79
4516,12,1972,4,657.09
4517,13367,1745,4,760.73
4518,1665,1060,4,980.81
4519,3538,1343,4,122.51
4520,14891,180,4,580.92
4521,7634,973,4,398.06
4522,3954,348,4,579.72
4523,6521,577,4,751.63
4524,4734,1508,4,634.90
4525,1801,942,4,514.34
4526,3295,625,4,883.92
4527,7974,696,4,392.08
4528,14935,756,4,965.25
4529,12570,1312,4,468.49
4530,11216,175,4,450.24
4531,13278,1281,4,872.41
4532,14925,815,4,586.79
4533,4470,31,4,936.26
4534,8972,984,4,372.97
4535,4207,1374,4,214.57
4536,8934,1391,4,480.73
4537,6169,1253,4,585.62
4538,8736,1086,4,555.53
4539,6518,1719,4,855.84
4540,6913,1393,4,190.25
4541,12201,1910,4,603.86
4542,10751,458,4,107.75
4543,9215,875,4,36.79
4544,1034,480,4,169.82
4545,1985,324,4,404.39
4546,14768,455,4,243.35
4547,5521,1813,4,930.34
4548,1289,1723,4,753.26
4549,5417,151,4,163.20
4550,10291,1066,4,669.26
4551,13715,743,4,866.58
4552,4141,1756,4,181.37
4553,1371,1733,4,946.48
4554,1125,798,4,824.11
4555,6657,1570,4,333.64
4556,2095,1452,4,111.34
4557,1166,78,4,485.02
4558,10640,1552,4,733.51
4559,864,533,4,867.32
4560,11737,732,4,892.46
4561,2342,225,4,253.50
4562,13638,714,4,693.27
4563,12465,697,4,837.69
4564,3490,595,4,463.67
4565,12076,674,4,646.33
4566,11259,989,4,95.89
4567,1404,1974,4,996.65
4568,8813,837,4,622.88
4569,6455,1027,4,752.29
4570,3507,1268,4,377.31
4571,1151,785,4,850.23
4572,8377,327,4,181.27
4573,4706,1893,4,368.64
4574,5335,805,4,249.47
